197.46,135.74,125.88,107.74,87.6,71.52,58.5,47.18,37.84,30.22,23.78,18.24,13.68,6.82,2.48,0.18,0.0
189.64,124.14,114.2,95.92,77.78,62.78,50.94,40.92,32.46,25.4,20.06,15.46,11.72,6.66,3.36,1.22,0.14
194.3,130.9,120.2,100.12,79.58,63.22,49.96,39.64,31.22,24.54,18.46,13.98,10.34,5.28,2.08,0.44,0.0
338.3,294.62,281.42,258.7,231.86,205.84,184.16,163.02,144.92,126.52,111.64,97.2,84.02,62.7,45.14,31.42,21.98
180.9,130.0,117.94,100.48,80.9,65.62,51.72,40.4,32.06,24.7,18.46,13.48,9.58,3.76,0.74,0.0,0.0
219.84,189.72,179.16,163.24,141.66,124.18,108.52,94.8,82.68,71.52,61.52,52.6,43.78,31.34,21.2,14.16,8.74
278.28,226.56,215.38,192.56,167.8,147.78,129.72,113.3,98.32,83.26,71.52,60.54,51.42,36.1,24.58,15.98,8.22
215.06,166.28,153.5,134.72,113.86,96.14,80.22,66.78,56.94,47.64,39.56,33.0,26.7,16.82,9.56,3.86,0.38
178.92,122.44,111.38,95.52,77.02,63.62,51.86,41.98,34.22,27.06,21.16,16.1,11.82,5.84,1.8,0.04,0.0
180.08,117.32,107.34,90.24,73.22,59.64,48.62,39.24,31.26,24.68,19.52,14.68,11.3,6.04,2.54,0.58,0.0
165.98,118.48,107.64,89.72,71.22,57.26,45.6,35.9,27.98,21.62,16.5,12.2,8.68,3.92,1.3,0.06,0.0
215.38,181.74,171.0,151.14,128.92,109.56,93.5,79.82,67.62,57.48,47.78,40.46,33.2,21.2,12.38,6.02,1.1
179.22,122.12,112.52,94.58,76.66,61.88,50.0,41.14,32.88,26.16,20.84,16.18,12.42,7.38,3.68,1.38,0.04
151.92,93.54,85.94,71.54,56.64,45.88,37.24,30.02,23.54,18.38,14.46,10.96,7.88,3.64,1.24,0.04,0.0
208.9,174.2,163.84,145.28,121.28,104.68,89.84,76.7,65.42,55.18,45.96,38.06,31.28,20.14,12.44,7.22,3.38
252.0,213.04,202.24,178.94,155.4,133.2,114.86,96.94,81.12,68.78,57.2,47.14,38.7,24.4,14.54,7.32,1.84
150.54,96.08,85.26,69.84,54.16,42.76,34.22,26.68,20.84,16.58,12.9,9.9,7.34,3.7,1.54,0.28,0.0
293.98,251.42,239.44,214.38,185.84,163.68,144.94,126.5,109.4,94.96,81.24,69.42,58.5,41.22,27.12,16.68,9.06
306.9,255.8,243.78,221.74,193.22,169.5,149.28,131.44,114.92,102.08,89.28,76.82,66.38,48.18,33.98,22.94,13.28
135.64,101.5,92.38,77.58,63.34,51.02,41.58,32.82,25.94,20.34,15.68,11.86,8.68,4.36,1.82,0.42,0.0
209.76,158.8,148.42,130.02,110.08,94.74,81.58,69.64,59.24,50.4,42.48,35.54,29.38,19.78,12.9,7.7,3.74
175.4,118.82,109.34,91.72,72.72,58.9,47.66,38.0,30.22,24.1,19.0,14.66,11.44,6.6,3.34,1.32,0.24
176.2,136.28,126.84,109.82,88.6,73.78,61.1,49.52,40.86,32.82,26.3,20.92,16.66,9.8,5.32,2.38,0.56
174.9,137.14,129.84,114.6,96.9,80.86,68.36,58.08,48.82,40.7,33.88,27.86,22.82,14.48,8.82,4.8,2.3
211.04,175.28,165.9,148.76,129.78,113.32,98.46,83.52,72.66,62.56,52.24,44.32,37.36,25.46,17.04,10.56,5.54
203.8,147.72,138.56,119.34,98.98,83.1,69.16,57.22,47.66,39.62,32.66,26.46,21.38,13.34,7.98,4.04,1.02
278.2,230.74,217.34,194.82,167.32,144.86,126.8,110.34,96.7,83.14,70.3,59.18,49.32,34.16,22.2,13.38,6.32
199.98,156.8,146.52,126.52,103.02,85.42,71.38,58.72,47.84,38.4,30.72,24.28,18.46,9.76,3.76,0.38,0.0
162.42,124.8,116.84,100.52,83.2,68.98,57.18,46.38,37.38,29.8,23.78,18.46,14.34,7.74,3.7,1.22,0.0
171.04,132.82,123.1,107.76,90.4,76.1,64.1,52.8,44.1,36.62,30.62,25.0,19.46,12.34,7.48,3.98,1.44
197.38,168.82,157.46,140.98,119.68,102.58,87.46,74.74,63.18,53.62,44.76,37.36,30.14,20.12,13.02,7.68,3.2
144.14,96.86,87.12,72.68,56.86,45.78,36.44,28.42,22.64,17.68,13.54,10.16,7.6,3.82,1.74,0.5,0.02
208.9,169.08,157.74,139.52,117.82,100.28,83.44,68.96,56.74,47.06,38.32,31.02,24.72,14.92,8.06,3.92,1.16
175.08,129.78,122.02,107.76,92.22,78.04,65.34,55.28,46.2,39.14,31.92,26.12,21.14,13.94,8.64,4.84,2.12
377.76,313.1,297.62,268.58,236.24,206.78,181.06,157.2,136.68,117.58,101.22,86.18,71.9,48.58,31.38,18.14,7.62
198.24,125.54,113.38,91.3,70.64,56.64,45.2,35.26,27.56,20.92,15.22,11.14,7.84,2.86,0.52,0.0,0.0
178.86,126.62,117.32,101.24,83.72,68.96,56.54,46.06,37.54,30.18,24.52,19.16,14.64,8.42,4.7,2.16,0.6
155.78,104.06,92.74,77.9,62.62,51.6,42.48,35.38,28.42,22.9,18.28,14.22,11.02,5.94,2.66,0.74,0.0
185.04,157.96,148.8,135.2,117.18,100.94,87.6,76.36,65.88,55.38,47.0,39.14,32.22,21.28,13.06,6.78,3.16
169.66,142.3,133.46,115.7,96.7,81.28,67.58,55.04,45.08,37.26,30.48,24.72,19.68,12.38,7.36,3.96,1.64
